direction,lags,imp,Wbar,Ztilde,p_asym
gini_to_corr,2,28,2.134152545722677,0.7499355289763866,0.22664676748474233
gini_to_corr,2,29,2.1884829519791658,1.0536517330631079,0.14602119736227392
gini_to_corr,2,30,2.1748592891647895,0.9774931426744047,0.16416253548693405
gini_to_corr,2,31,2.0785579761558126,0.43915243714801155,0.33027554293642214
gini_to_corr,2,32,2.50791161923878,2.8393122679497544,0.002260544468843606
gini_to_corr,2,33,1.8762388081830177,-0.6918460946979079,0.7554830070648266
gini_to_corr,2,34,2.065138130395499,0.3641332187289525,0.3578792660763668
gini_to_corr,2,35,2.069653436511441,0.3893745472651195,0.34849954884608647
gini_to_corr,2,36,2.0186923162164123,0.10449322429204905,0.45838897253836297
gini_to_corr,2,37,2.072309717626884,0.4042236101188178,0.34302414668322145
gini_to_corr,2,38,2.401543671410876,2.244697363023894,0.012393783726534102
gini_to_corr,2,39,2.3101242660112016,1.7336473506831858,0.0414903367404551
gini_to_corr,2,40,2.058482195840454,0.3269254134317777,0.3718621495906064
gini_to_corr,2,41,2.1787773267672392,0.9993956387180991,0.15880153585892043
gini_to_corr,2,42,2.045399282050265,0.25378970198519707,0.3998290148313435
gini_to_corr,2,43,2.000060966009715,0.00034081035509821286,0.49986403634238474
gini_to_corr,2,44,1.9936604441685892,-0.0354391944654742,0.5141352341676334
gini_to_corr,2,45,2.1651332198237205,0.9231227621731374,0.17797161690471897
gini_to_corr,2,46,2.330577725315,1.8479856641289825,0.03230220837113096
gini_to_corr,2,47,2.403169542309828,2.253786257655632,0.012104808878155349
gini_to_corr,2,48,2.0433989406528816,0.2426074536283061,0.40415475327147365
gini_to_corr,2,49,1.9350100308977578,-0.3633049719205613,0.6418114601635673
gini_to_corr,2,50,1.824532466830448,-0.9808933300282942,0.8366773264882431
gini_to_corr,2,51,1.9309617783876232,-0.38593539142742433,0.6502277406189211
gini_to_corr,2,52,2.0084794213068133,0.04740140612973682,0.4810966541761633
gini_to_corr,2,53,2.1829604707186516,1.0227801243056622,0.1532059087691694
gini_to_corr,2,54,1.6433608036928617,-1.993673715959133,0.9769061382004246
gini_to_corr,2,55,2.3787248250462265,2.1171361339251935,0.01712414789314154
gini_to_corr,2,56,2.106187269058149,0.5936048798977026,0.2763882081955821
gini_to_corr,2,57,2.4686073188748936,2.619594549395456,0.004401718245619857
