spec,lags,equation,regressor,coef,se,t,p,n_obs,n_countries
S6_lag2,2,education_years,d_gov_size_l1,-0.00036974637768593483,0.000644407156831638,-0.5737775779894654,0.5661677050455625,2763,109
S6_lag2,2,education_years,d_gov_size_l2,-0.0008650890496615289,0.000988916757973516,-0.8747844979735864,0.38177157029592124,2763,109
S6_lag2,2,trade_open,d_gini_disp_l1,0.26965984763215717,0.5659743967208143,0.47645237875517515,0.6337919633937776,2763,109
S6_lag2,2,trade_open,d_gini_disp_l2,-0.27137180344935496,0.33488167024772153,-0.8103513197620327,0.4178120816458497,2763,109
S6_lag2,2,trade_open,d_v2x_corr_l1,-4.0534808295807485,5.054057543244455,-0.8020250649893895,0.4226113912113094,2763,109
S6_lag2,2,trade_open,d_v2x_corr_l2,0.143964018859819,6.054968897255088,0.02377617809483423,0.9810329572549394,2763,109
S6_lag2,2,trade_open,d_log_gdp_pc_l1,0.8663038586257408,6.980608328940328,0.12410148482822093,0.9012444678350731,2763,109
S6_lag2,2,trade_open,d_log_gdp_pc_l2,-13.254844004568385,4.463697022851334,-2.969476632645962,0.0030102210999358725,2763,109
S6_lag2,2,trade_open,d_education_years_l1,-0.7876200133663344,4.281035821064231,-0.183978842104278,0.854044328734227,2763,109
S6_lag2,2,trade_open,d_education_years_l2,5.356533032542039,2.1596957383121063,2.4802257732510027,0.013192472179323955,2763,109
S6_lag2,2,trade_open,d_trade_open_l1,-0.039641743882752184,0.0421165954436603,-0.941238090713701,0.34666986667902555,2763,109
S6_lag2,2,trade_open,d_trade_open_l2,-0.10709549198692411,0.028204686722374618,-3.79708142271142,0.00014974219984398296,2763,109
S6_lag2,2,trade_open,d_gov_size_l1,-0.22671507142569117,0.11609058894092394,-1.952915163011721,0.05093626093525461,2763,109
S6_lag2,2,trade_open,d_gov_size_l2,-0.11908993570918922,0.18282339067375733,-0.6513933215564387,0.5148499030149452,2763,109
S6_lag2,2,gov_size,d_gini_disp_l1,0.02549825248696081,0.07313785624311712,0.34863275732614063,0.7273931193744421,2763,109
S6_lag2,2,gov_size,d_gini_disp_l2,0.1029039205807972,0.06389009014506174,1.610639777579825,0.1073790403606707,2763,109
S6_lag2,2,gov_size,d_v2x_corr_l1,0.482427357080464,1.104874155245054,0.4366355704767705,0.6624117379885561,2763,109
S6_lag2,2,gov_size,d_v2x_corr_l2,0.4694641834449953,1.007949381070218,0.4657616664703229,0.6414249252275401,2763,109
S6_lag2,2,gov_size,d_log_gdp_pc_l1,0.38393088182085355,1.09333952160925,0.35115430681199417,0.725500897764761,2763,109
S6_lag2,2,gov_size,d_log_gdp_pc_l2,2.389170167825807,1.1750971799991685,2.033168157060421,0.04213641711068683,2763,109
S6_lag2,2,gov_size,d_education_years_l1,-0.03633468430188064,0.3250913256902286,-0.11176762168210866,0.91101624527467,2763,109
S6_lag2,2,gov_size,d_education_years_l2,0.25641742416111907,0.28759875476153934,0.8915804394693083,0.3726999489976679,2763,109
S6_lag2,2,gov_size,d_trade_open_l1,-0.008590002360124768,0.004065073409027541,-2.1131235517293385,0.03468477069849252,2763,109
S6_lag2,2,gov_size,d_trade_open_l2,0.003098520175774238,0.003985749560834897,0.7773996154252074,0.43699341405536574,2763,109
S6_lag2,2,gov_size,d_gov_size_l1,-0.04545062835891204,0.04001390501196788,-1.1358708515281892,0.2561147872347953,2763,109
S6_lag2,2,gov_size,d_gov_size_l2,-0.08103480991024316,0.03027512411326326,-2.6766136319402416,0.007483500833104673,2763,109
